name,full_address,street,city,postal_code,us_state,country,latitude,longitude,site,phone,type,category,subtypes,rating,reviews,business_status,working_hours,google_id,place_id,reviews_link,photo,query,scraped_zip,source
Grill On Wheels,,2111 Urban Ave,Mount Vernon,98273,,United States of America,48.4398494,-122.3325428,,+1 360-202-6436,Mobile caterer,Mobile caterer,"Mobile caterer, Takeout Restaurant",5.0,35.0,OPERATIONAL,"{""Friday"": [""11AM-8PM""], ""Monday"": [""11AM-8PM""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-6PM""], ""Tuesday"": [""11AM-8PM""], ""Wednesday"": [""11AM-8PM""]}",0x54856d9ed80526e5:0xa3b804331b9b829b,ChIJ5SYF2J5thVQRm4KbGzMEuKM,https://search.google.com/local/reviews?placeid=ChIJ5SYF2J5thVQRm4KbGzMEuKM&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPRcDyHAZjHW5-K8ptTOKCIN2eVJBuYIHDdC52Rv9l5tyJvVZrFSkdznWTXP5VICrUjdmKZnsV9ZG21A0_m8yGLsEnl-b2rcqh3qw3VDWPau1b6dFKDd7oJX7iy4lnIP9lBbfR=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
HOT GYROS Mediterranean Grill,,301 Pine St,Mount Vernon,98273,,United States of America,48.4181017,-122.3377941,,+1 425-354-7336,Restaurant,restaurants,Restaurant,5.0,600.0,OPERATIONAL,"{""Friday"": [""10AM-8PM""], ""Monday"": [""10AM-8PM""], ""Saturday"": [""11AM-8PM""], ""Sunday"": [""11AM-8PM""], ""Thursday"": [""10AM-8PM""], ""Tuesday"": [""Closed""], ""Wednesday"": [""10AM-8PM""]}",0x54856f398bc4ac49:0x9da6f1119f4a0245,ChIJSazEizlvhVQRRQJKnxHxpp0,https://search.google.com/local/reviews?placeid=ChIJSazEizlvhVQRRQJKnxHxpp0&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFe7oWhirUhUDRyj8oLZ4k0zKSJRbXTlF4FJWS1U7eBBq2mZ-pU2bJgtDSrG7eccG4FlQR-ymcuNGVDRaIJyA-sQcmFwWkf67kIGcGtKidEr8Fc9SXx1FdaU1tRJVdVH1MLwMFDYlsX5PD4=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Hollywood Coffee,,1711 S 2nd St,Mount Vernon,98273,,United States of America,48.4089189,-122.3381906,,+1 360-419-7156,Coffee shop,coffee shops,"Coffee shop, Cafe",4.5,51.0,OPERATIONAL,"{""Friday"": [""7AM-3PM""], ""Monday"": [""7AM-3PM""], ""Saturday"": [""8AM-3PM""], ""Sunday"": [""Closed""], ""Thursday"": [""7AM-3PM""], ""Tuesday"": [""7AM-3PM""], ""Wednesday"": [""7AM-3PM""]}",0x54856eb498732625:0xa538dd7c3e8fd054,ChIJJSZzmLRuhVQRVNCPPnzdOKU,https://search.google.com/local/reviews?placeid=ChIJJSZzmLRuhVQRVNCPPnzdOKU&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGih9n9FLQ7A2KHTuy3FGhjnyDYWMipl1VdvEUQWce0YiJPyL_5rG_P5MoSDfCPIYOeGvcMwMokV5tEB7rkiERT9KENL8EZM7fhiCrVsPUhekXEkRmquEjbTIHaLcDsqRoNvM=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Home Storage Center,,1524 Riverside Dr #14,Mount Vernon,98273,,United States of America,48.4347889,-122.3335159,,+1 360-424-0335,Supermarket,Supermarket,Supermarket,4.3,3.0,OPERATIONAL,"{""Friday"": [""Closed""], ""Monday"": [""Closed""], ""Saturday"": [""Closed""], ""Sunday"": [""Closed""], ""Thursday"": [""Closed""], ""Tuesday"": [""12-4PM""], ""Wednesday"": [""12-4PM""]}",0x54856dc9bb194faf:0xeeca23e0a95e2d70,ChIJr08Zu8lthVQRcC1eqeAjyu4,,,"deli, 98273, WA, US",98273,outscraper_google_maps
Hong Kong Restaurant,,1300 Riverside Dr,Mount Vernon,98273,,United States of America,48.4323794,-122.3347659,,+1 360-424-7776,Chinese restaurant,restaurants,Chinese restaurant,4.3,957.0,OPERATIONAL,"{""Friday"": [""11AM-10PM""], ""Monday"": [""11AM-9:30PM""], ""Saturday"": [""11AM-10PM""], ""Sunday"": [""11AM-9:30PM""], ""Thursday"": [""11AM-9:30PM""], ""Tuesday"": [""Closed""], ""Wednesday"": [""11AM-9:30PM""]}",0x54856c2043a012a1:0xf42a82209b1abc3,ChIJoRKgQyBshVQRw6uxCSKoQg8,https://search.google.com/local/reviews?placeid=ChIJoRKgQyBshVQRw6uxCSKoQg8&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEh4NFg7M5N5PjFT6SRpWC3VgWmIz1N_6afg0iRjEjCdZbYAihiCQmvIj7qKTwLbaxeohVPuDXI6BRyOU_inME6CkSjnML9rhWCxqmSSMJpgFypvMx3aRxjruqEMfwLY9p5eV8Z=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
IHOP,,2001 Freeway Dr,Mount Vernon,98273,,United States of America,48.4386678,-122.3436249,,+1 360-336-0808,Breakfast restaurant,restaurants,"Breakfast restaurant, American restaurant, Brunch restaurant, Diner, Family restaurant, Lunch restaurant, Pancake restaurant, Restaurant",3.7,1694.0,OPERATIONAL,"{""Friday"": [""7AM-10PM""], ""Monday"": [""7AM-10PM""], ""Saturday"": [""7AM-10PM""], ""Sunday"": [""7AM-10PM""], ""Thursday"": [""7AM-10PM""], ""Tuesday"": [""7AM-10PM""], ""Wednesday"": [""7AM-10PM""]}",0x54856c27dda7c2af:0x65ef414c1a8e80c0,ChIJr8Kn3SdshVQRwICOGkxB72U,https://search.google.com/local/reviews?placeid=ChIJr8Kn3SdshVQRwICOGkxB72U&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwNvvua1MeE4-wbZSIkU9i_W-38FIZtqyCsg8gp2hAg5xiTYfYAbSfkj6HHFAWD40yPXWfwK79zVsuS2kagyZ0x9bOcd-H5_v4BWnsBK_JITX4seLP1rMpzSvD8EPP8pl6i5Bw=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Il Granaio Authentic Italian Restaurant,,100 W Montgomery St #110,Mount Vernon,98273,,United States of America,48.419282,-122.3346921,,+1 360-419-0674,Italian restaurant,restaurants,Italian restaurant,4.6,1354.0,OPERATIONAL,"{""Friday"": [""11AM-9PM""], ""Monday"": [""11AM-8PM""], ""Saturday"": [""12-9PM""], ""Sunday"": [""12-8PM""], ""Thursday"": [""11AM-8PM""], ""Tuesday"": [""11AM-8PM""], ""Wednesday"": [""11AM-8PM""]}",0x54856eaf7d58e62d:0x230f2a6317bdec1,ChIJLeZYfa9uhVQRwd57MabyMAI,https://search.google.com/local/reviews?placeid=ChIJLeZYfa9uhVQRwd57MabyMAI&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZv56crUrQcrDOyH32XiyOFrLIXbFPeHbfOHp_D6zz8wejsu1cuG2FxRblT6S0D8uDOcA68Oj4sTAJfEkl34NjIypZX9SzOI0yFvLlaDgT1Fr2dTfQ5t4rqPOcroLbXLCE3hsJ=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Indulge Bakery,,1501 Parker Way UNIT 101,Mount Vernon,98273,,United States of America,48.4341217,-122.3220878,,+1 360-399-7266,Bakery,Bakery,"Bakery, Cafe, Coffee shop, Cookie shop, Pastry shop, Sandwich shop, Wedding bakery",4.7,321.0,OPERATIONAL,"{""Friday"": [""7AM-3PM""], ""Monday"": [""7AM-3PM""], ""Saturday"": [""8AM-2PM""], ""Sunday"": [""Closed""], ""Thursday"": [""7AM-3PM""], ""Tuesday"": [""7AM-3PM""], ""Wednesday"": [""7AM-3PM""]}",0x54856d2c64f6bbc3:0x8a37afb06bee0c60,ChIJw7v2ZCxthVQRYAzua7CvN4o,https://search.google.com/local/reviews?placeid=ChIJw7v2ZCxthVQRYAzua7CvN4o&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1cSbzT02UdwY3DQdZ7WXdaaZqn_YF4bK1Lz7wGlU0ofjTGEtJaDUFiJdvBS4Ogonw66_E7cOTynMfLSpR5wdAyCIGFJLwck-fzAnNXIzQqcqykBTFbc8OgzIrjh-WXDGK35k=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Jack in the Box,,304 E College Way,Mount Vernon,98273,,United States of America,48.435561,-122.3370713,,+1 360-428-6960,Fast food restaurant,restaurants,"Fast food restaurant, American restaurant, Breakfast restaurant, Chicken restaurant, Dessert restaurant, Hamburger restaurant, Delivery Restaurant, Mexican restaurant, Restaurant",3.3,1163.0,OPERATIONAL,"{""Friday"": [""4AM-3AM""], ""Monday"": [""4AM-3AM""], ""Saturday"": [""4AM-3AM""], ""Sunday"": [""4AM-3AM""], ""Thursday"": [""4AM-3AM""], ""Tuesday"": [""4AM-3AM""], ""Wednesday"": [""4AM-3AM""]}",0x54856c26d58fe8a3:0x1f0ce288c1005f54,ChIJo-iP1SZshVQRVF8AwYjiDB8,https://search.google.com/local/reviews?placeid=ChIJo-iP1SZshVQRVF8AwYjiDB8&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGARFb6VI-AEebqOY7A6ohot-8vRlN5mdQjelAVBfJ86wm8eww9hN_VyEtbUtKgfLKXSg_QQjqT8Kgsqs7JgOL4IX92l8Wimkl_UkaM4G7fAROxF85nstNsb93VZpRXGI4VH1oAQ=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Jackpot Food Mart,,17587 WA-536,Mount Vernon,98273,,United States of America,48.4301618,-122.3659299,,+1 360-428-3889,Convenience store,Convenience store,Convenience store,4.1,28.0,OPERATIONAL,"{""Friday"": [""6AM-10PM""], ""Monday"": [""6AM-11PM""], ""Saturday"": [""7AM-10PM""], ""Sunday"": [""7AM-9PM""], ""Thursday"": [""6AM-10PM""], ""Tuesday"": [""6AM-11PM""], ""Wednesday"": [""6AM-11PM""]}",0x54856e92381750bb:0xe438c1ff7d1cf016,ChIJu1AXOJJuhVQRFvAcff_BOOQ,https://search.google.com/local/reviews?placeid=ChIJu1AXOJJuhVQRFvAcff_BOOQ&q=*&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vPbBXBW4EHvW7NiMxLzO4g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=350.7115&pitch=0&thumbfov=100,"deli, 98273, WA, US",98273,outscraper_google_maps
Jerry's Grocery,,1331 S 2nd St,Mount Vernon,98273,,United States of America,48.412113,-122.338203,,+1 360-336-3095,Grocery store,Grocery store,Grocery store,3.9,118.0,OPERATIONAL,"{""Friday"": [""8AM-11PM""], ""Monday"": [""8AM-11PM""], ""Saturday"": [""8AM-11PM""], ""Sunday"": [""8AM-11PM""], ""Thursday"": [""8AM-11PM""], ""Tuesday"": [""8AM-11PM""], ""Wednesday"": [""8AM-11PM""]}",0x54856eb3c34d6fff:0x11f21fb9e3c702f3,ChIJ_29Nw7NuhVQR8wLH47kf8hE,https://search.google.com/local/reviews?placeid=ChIJ_29Nw7NuhVQR8wLH47kf8hE&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXCEmovqFvh8inxaQcUGbsQ9OVsEK1Z-xJwTto-mU2gNqc_mKrBQT-Jdt6OYXkqYBQzWao5ijQgsLN2fnP9kgaJr0sX5wSha7cW1xROYKgsFJuyw3cmX4BhX2v6gY7jaK9mjIj=w800-h500-k-no,"deli, 98273, WA, US",98273,outscraper_google_maps
Jersey Mike's Subs,,115 E College Way,Mount Vernon,98273,,United States of America,48.4360691,-122.3395907,,+1 360-873-8709,Deli,restaurants,"Deli, Caterer, Sandwich shop, Fast food restaurant, Takeout Restaurant",4.5,529.0,OPERATIONAL,"{""Friday"": [""10AM-9PM""], ""Monday"": [""10AM-9PM""], ""Saturday"": [""10AM-9PM""], ""Sunday"": [""10AM-9PM""], ""Thursday"": [""10AM-9PM""], ""Tuesday"": [""10AM-9PM""], ""Wednesday"": [""10AM-9PM""]}",0x54856c2716577e6f:0x802f22767ad77424,ChIJb35XFidshVQRJHTXenYiL4A,https://search.google.com/local/reviews?placeid=ChIJb35XFidshVQRJHTXenYiL4A&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEyaw7mRWjJOYVEcMFVYQvWRcSElyoEWUmINGq-gWBHtprhSg_mS73bYwzNmQsYXkxLj03X4ML1VhMEqGdtGzSk_SD4KIwmQ68l3O-KzcuioiKvQAo0CB8slL_849Q7zlc1Z9yuSMylhCaWhEc33-NSTUxPpRjBVcs--xPEsNKEsAM4yMZ2tIzJ=w800-h500-k-no,"deli, 98273, WA, US",98273,outscraper_google_maps
Katts Westside Stories,,100 S Barker St,Mount Vernon,98273,,United States of America,48.4215278,-122.3445739,,+1 360-755-6474,Restaurant,restaurants,"Restaurant, Bar & grill",4.6,227.0,OPERATIONAL,"{""Friday"": [""5PM-12AM""], ""Monday"": [""Closed""], ""Saturday"": [""12PM-12AM""], ""Sunday"": [""Closed""], ""Thursday"": [""5PM-12AM""], ""Tuesday"": [""Closed""], ""Wednesday"": [""5-11PM""]}",0x54856f84a573f70f:0xa3d1813d9235fdf3,ChIJD_dzpYRvhVQR8_01kj2B0aM,https://search.google.com/local/reviews?placeid=ChIJD_dzpYRvhVQR8_01kj2B0aM&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_1Y4aprL8W7TWXTfYHg-CApj-ddVfLgLw0Z2eGg9Yhd3A2BEHa814xFeAc9pGDIOk3TuxsHe0hbM20vHfQHaChcEy0J9PQds0d8XzSJtYaKNH_2SWrsZodwA8cN7iu8P6gBoSnw=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Kelley's BBQ & Catering,,805 W Division St,Mount Vernon,98273,,United States of America,48.4219282,-122.3452379,,+1 360-336-2864,Barbecue restaurant,restaurants,Barbecue restaurant,4.6,308.0,OPERATIONAL,"{""Friday"": [""11AM-6PM""], ""Monday"": [""Closed""], ""Saturday"": [""11AM-6PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-6PM""], ""Tuesday"": [""11AM-6PM""], ""Wednesday"": [""11AM-6PM""]}",0x54856ebca8850d39:0x127b748369635368,ChIJOQ2FqLxuhVQRaFNjaYN0exI,https://search.google.com/local/reviews?placeid=ChIJOQ2FqLxuhVQRaFNjaYN0exI&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcdwygtew_1b9DSnIyb8PNbFSIfqXWwWt7NV2nN2oItXHHtD3oeTo1GkcUlMmFitO4j32rvUgfv_ZcgMZSAaJRNEswOyDNA7KCblV5aivKuPzW-IX4KTyxntxzc0XhkFR-h4Fo=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
La Catrina Tacos & Tequila,,517 S 1st St,Mount Vernon,98273,,United States of America,48.418986,-122.3382121,,+1 360-336-5566,Mexican restaurant,restaurants,"Mexican restaurant, Lounge bar",4.5,782.0,OPERATIONAL,"{""Friday"": [""11AM-9:30PM""], ""Monday"": [""11AM-9PM""], ""Saturday"": [""11AM-9:30PM""], ""Sunday"": [""Closed""], ""Thursday"": [""11AM-9PM""], ""Tuesday"": [""11AM-9PM""], ""Wednesday"": [""11AM-9PM""]}",0x54856ea55c5ea747:0xb2000b79e1c78b27,ChIJR6deXKVuhVQRJ4vH4XkLALI,https://search.google.com/local/reviews?placeid=ChIJR6deXKVuhVQRJ4vH4XkLALI&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEh67o-QsJG_Z1MGPlpJ9Zwxpod8acl4zTh5p0w3lpKuYLRkG5WGQbyRdGN8vJDaZyYQs8TsPcFgPkd0lcpuMKBJ3cRn37vLaBsa_zcjPAdPaszj95OjwvUO-aY4irKhk0TNK8p=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
La Monarca Bakery,,313 Pine St,Mount Vernon,98273,,United States of America,48.4181914,-122.3380761,,+1 980-230-2976,Bakery,Bakery,Bakery,4.9,10.0,OPERATIONAL,"{""Friday"": [""9AM-6:30PM""], ""Monday"": [""Closed""], ""Saturday"": [""9:30AM-6PM""], ""Sunday"": [""9:30AM-6PM""], ""Thursday"": [""9AM-6:30PM""], ""Tuesday"": [""Closed""], ""Wednesday"": [""9AM-6:30PM""]}",0x54856f185d398fd1:0x928a811febb4c329,ChIJ0Y85XRhvhVQRKcO06x-BipI,https://search.google.com/local/reviews?placeid=ChIJ0Y85XRhvhVQRKcO06x-BipI&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUiZxZIgioaxRnoYRotefo8GeZ3B-LXFP73mE0I8YNZ-pH0wZG4J53010PjuQPHaxcOv4ZnmsV0QIifqsIeoMkEYfSQYqfSXiI8Y7tqpHpC1tHscrIFPpKBLnx_Oj2pdCwrn7Aea-VFlqY=w800-h500-k-no,"bakery, 98273, WA, US",98273,outscraper_google_maps
La Terraza Taqueria,,1331 S 2nd St,Mount Vernon,98273,,United States of America,48.412138,-122.3382449,,+1 360-618-2478,Restaurant,restaurants,Restaurant,4.6,99.0,OPERATIONAL,"{""Friday"": [""10AM-8PM""], ""Monday"": [""10AM-8PM""], ""Saturday"": [""10AM-8PM""], ""Sunday"": [""10AM-8PM""], ""Thursday"": [""10AM-8PM""], ""Tuesday"": [""10AM-8PM""], ""Wednesday"": [""10AM-8PM""]}",0x54856feaa7760283:0xf661fd0c22ecd0ed,ChIJgwJ2p-pvhVQR7dDsIgz9YfY,https://search.google.com/local/reviews?placeid=ChIJgwJ2p-pvhVQR7dDsIgz9YfY&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqknUqN-1TTgsEU196CcjTqPq75qi9OXRFqzQCHuiVLweumRMWpEB6WOdfOKbLR-gvBQO5clW2lbqISbUgGjOv_FTQt4MONKGc3EVpTUGqflWOvta7uYf81EDN9vHj9EGkZU1nMw=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Ladybug Espresso MV,,14637 State Rte 20,Mount Vernon,98273,,United States of America,48.4469346,-122.4303931,,,Coffee stand,Coffee stand,Coffee stand,4.2,99.0,OPERATIONAL,"{""Friday"": [""4AM-8PM""], ""Monday"": [""4AM-8PM""], ""Saturday"": [""4AM-8PM""], ""Sunday"": [""6AM-7PM""], ""Thursday"": [""4AM-8PM""], ""Tuesday"": [""4AM-8PM""], ""Wednesday"": [""4AM-8PM""]}",0x54856fbe8796fb0f:0x225f89cbcf0fcf07,ChIJD_uWh75vhVQRB88Pz8uJXyI,https://search.google.com/local/reviews?placeid=ChIJD_uWh75vhVQRB88Pz8uJXyI&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEzUkiDv22I5_tUuMH3uLReTWIaSMOO6WOgcTbwopCl21wv0DEKge9qHEWehqHACKJJh17F_SuknK7_IEyssMz-vQ46fQyRdkDyTrwiCkdRAjPMa__Xqu3Ox-AFtp3R6ip7ZxbhJr9ssvnYVld0obIO0SI9z5ZkXLAMd1Cfnf8uikpg4ib4AZ0G2A=w800-h500-k-no,"coffee shop, 98273, WA, US",98273,outscraper_google_maps
Lili’s sweets studio,,3218 Rosewood St,Mount Vernon,98273,,United States of America,48.4438223,-122.3000363,,+1 360-873-1936,Bakery,Bakery,Bakery,,,OPERATIONAL,"{""Friday"": [""3-8PM""], ""Monday"": [""3-8PM""], ""Saturday"": [""10AM-8PM""], ""Sunday"": [""10AM-4PM""], ""Thursday"": [""3-8PM""], ""Tuesday"": [""3-8PM""], ""Wednesday"": [""3-8PM""]}",0x54856d873b849875:0xd735dd759a93329,ChIJdZiEO4dthVQRKTOpWdddcw0,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiRqkHz-wmz_uP7yl18ckpUFuy1hy-ui-Bxe7qpXw_cwqgbBCOhwQAU8EFqQkC4ce41XCc3-aX7eGajdvy8H8RufwzKK1lqQ-HqRW9uGr-z3t69VaAEaBYTHY-5XNzcIF8woc3o9YZxn8=w800-h500-k-no,"bakery, 98273, WA, US",98273,outscraper_google_maps
Little Caesars Pizza,,1605 N 18th St,Mount Vernon,98273,,United States of America,48.435012,-122.319281,,+1 360-424-0773,Pizza restaurant,restaurants,"Pizza restaurant, Fast food restaurant, Pizza delivery, Pizza Takeout",4.0,671.0,OPERATIONAL,"{""Friday"": [""10AM-11PM""], ""Monday"": [""10AM-11PM""], ""Saturday"": [""10AM-11PM""], ""Sunday"": [""10AM-11PM""], ""Thursday"": [""10AM-11PM""], ""Tuesday"": [""10AM-11PM""], ""Wednesday"": [""10AM-11PM""]}",0x54856c17dd02f9cd:0x86cc4ccd93e186f0,ChIJzfkC3RdshVQR8Ibhk81MzIY,https://search.google.com/local/reviews?placeid=ChIJzfkC3RdshVQR8Ibhk81MzIY&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHewNH_jmWibdTzoNj8MgxrT0QFwM-W3_h2ElvHZqzl0GBSfPm8VBSr4tM49PQimDNRtBdE74jcS5u10RP8UTZczpV_sfkoIkpceez6vLhWf_Y_HG1FkTfD-62Xn5VE_-dPvv4=w800-h500-k-no,"pizza restaurant, 98273, WA, US",98273,outscraper_google_maps
Los Guerreros Tienda Carnicera y Panaderia,,525 E College Way B,Mount Vernon,98273,,United States of America,48.4369221,-122.3326791,,+1 360-899-4360,Mexican grocery store,Supermercado mexicano,Mexican grocery store,4.1,285.0,OPERATIONAL,"{""Friday"": [""8AM-9PM""], ""Monday"": [""8AM-9PM""], ""Saturday"": [""8AM-9PM""], ""Sunday"": [""8AM-9PM""], ""Thursday"": [""8AM-9PM""], ""Tuesday"": [""8AM-9PM""], ""Wednesday"": [""8AM-9PM""]}",0x54856da88fb74e15:0xc09d10bc169fcfe,ChIJFU63j6hthVQR_vxpwQvRCQw,https://search.google.com/local/reviews?placeid=ChIJFU63j6hthVQR_vxpwQvRCQw&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExl-s0Ot9Sm_rOc8WEgYqBhwIBnfQdyCh62Nuqg09JAfMkquHINqlMbrvb0kdN-2ijMiVMrnDgy6GSHcQIuEYXbGR35s_pyrHGHWpsL9uIEYGkG9x3atx1F0y0kc4hug5aEzotsA=w800-h500-k-no,"mexican restaurant, 98273, WA, US",98273,outscraper_google_maps
Lulu's Espresso,,18707 Main St,Mount Vernon,98273,,United States of America,48.3410339,-122.3414534,,,Coffee shop,coffee shops,Coffee shop,4.4,85.0,OPERATIONAL,"{""Friday"": [""4AM-7PM""], ""Monday"": [""4AM-7PM""], ""Saturday"": [""5AM-7PM""], ""Sunday"": [""6AM-7PM""], ""Thursday"": [""4AM-7PM""], ""Tuesday"": [""4AM-7PM""], ""Wednesday"": [""4AM-7PM""]}",0x548569dc64338827:0x731c7faa2bf326f0,ChIJJ4gzZNxphVQR8CbzK6p_HHM,https://search.google.com/local/reviews?placeid=ChIJJ4gzZNxphVQR8CbzK6p_HHM&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvKc9XFBD4wL0HwuRGoTVqGdJESpGwsYnuYziHo9aHSlkwQKJWwDNZHvKeJTrXr7Xrp_WlkeYRe8otN6CHUG0c1SEKowf3o7q8uV622Dz1sym3ZpQuNw5R82n8NFKM_RuOeRBAOgS7D4eR=w800-h500-k-no,"coffee shop, 98273, WA, US",98273,outscraper_google_maps
Martini Brunch,,1300 S 2nd St,Mount Vernon,98273,,United States of America,48.4127611,-122.3376264,,+1 360-404-5915,Restaurant,restaurants,Restaurant,4.7,327.0,OPERATIONAL,"{""Friday"": [""8AM-3PM""], ""Monday"": [""8AM-3PM""], ""Saturday"": [""8AM-3PM""], ""Sunday"": [""8AM-3PM""], ""Thursday"": [""Closed""], ""Tuesday"": [""Closed""], ""Wednesday"": [""Closed""]}",0x54856f2d0e7f2443:0x3dfce20f83cbe4d9,ChIJQyR_Di1vhVQR2eTLgw_i_D0,https://search.google.com/local/reviews?placeid=ChIJQyR_Di1vhVQR2eTLgw_i_D0&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTfT5gN5ZdJ0eW_0r9S-64qcqz2GNfaBrxAXI4oLqMPjLSWGqUZ__sZL64UCHRbBfOBpCZV7psCLrHNsSc-Ztn-OQyPm_NfEfsOj604SyT2wDPBd3MCL3UHQF6wYKVbV0nMw6tjjKu6YJo=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
Max Dale's Steak Chop House,,2030 Riverside Dr,Mount Vernon,98273,,United States of America,48.439291,-122.33315,,+1 360-424-7171,Steak house,restaurants,"Steak house, American restaurant, Bar, Caterer, Fine dining restaurant, Restaurant, Seafood restaurant",4.2,969.0,OPERATIONAL,"{""Friday"": [""4-9PM""], ""Monday"": [""4-8PM""], ""Saturday"": [""4-9PM""], ""Sunday"": [""4-8PM""], ""Thursday"": [""4-9PM""], ""Tuesday"": [""4-8PM""], ""Wednesday"": [""4-9PM""]}",0x54856c25c9b55341:0xe3b176572547f678,ChIJQVO1ySVshVQRePZHJVd2seM,https://search.google.com/local/reviews?placeid=ChIJQVO1ySVshVQRePZHJVd2seM&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvXPSzQavCT6q1F-ohL6cmdlxbG6SFyhU0Un42lqre2vjjKPPbAz7ukhGDRbUtOETo0KP-DFNN4nlmJ6hV59K8V6kme6pt_UMDY7_FeYrDPiUMcgtYVzncWn2EJ3mVM_Uc7C-x=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
McDonald's,,2200 E College Way,Mount Vernon,98273,,United States of America,48.4353012,-122.3125854,,+1 360-424-5230,Fast food restaurant,restaurants,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.5,1360.0,OPERATIONAL,"{""Friday"": [""Open 24 hours""], ""Monday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""]}",0x54856c1679a89597:0xa131cb0d89399498,ChIJl5WoeRZshVQRmJQ5iQ3LMaE,https://search.google.com/local/reviews?placeid=ChIJl5WoeRZshVQRmJQ5iQ3LMaE&q=*&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTZFLPMIpdEbGuE9DBJU9Vcdshv55AhYS2d0ZdR3SeV8eVOVyKFJUV_ukz7-iDHjKacdj7RmTMcIXsgxUqBKdcFLYI1qLO6KeCDWrDCu_5p_ZYBuYE8cCKnnUWYYYVWYGCiHzD=w800-h500-k-no,"restaurant, 98273, WA, US",98273,outscraper_google_maps
